
2023-06-11,58796
2023-06-13,58796
2023-06-14,58796
2023-06-14,58796
2023-06-16,58796
2023-06-17,58811
2023-06-18,58811
2023-06-23,58880
2023-06-27,58889
2023-07-01,58372
2023-07-06,58567
2023-07-09,58611
2023-07-14,58694
2023-07-15,58694
2023-07-21,58719
2023-07-23,58719
2023-07-27,58723
2023-08-01,58735
2023-08-04,58738
2023-08-05,58738
2023-08-08,63246
2023-08-05,58738
2023-08-08,63246
2023-08-13,63263
2023-08-17,63273
2023-08-21,63291
2023-08-22,63409
2023-08-26,63409
2023-08-28,63422
2023-09-03,63304
2023-09-04,63464
2023-09-05,63468
2023-09-06,63350
2023-09-06,63494
2023-09-08,63504
2023-09-08,63469
2023-09-10,63469
2023-09-14,63485
2023-09-17,63485
2023-09-21,63505
2023-09-24,63530
2023-09-25,63547
2023-09-30,63594
2023-10-02,63594
2023-10-04,63594
2023-10-08,63763
2023-10-12,63770
2023-10-13,63770
2023-10-17,63774
2023-10-18,63774
2023-10-21,63774
2023-10-23,63772
2023-10-27,63771
2023-11-01,63777
2023-11-02,63777
2023-11-03,63777
2023-11-08,63785
2023-11-11,63791
2023-11-13,63795
2023-11-19,63833
2023-11-21,63833
2023-11-24,63833
2023-11-25,63833
2023-11-25,63833
2023-11-25,63833
2023-11-26,63833
2023-11-26,63833
2023-12-01,63908
2023-12-03,65566
2023-12-12,66055
2023-12-16,66057
2023-12-17,66062
2023-12-17,66062
2023-12-25,66066
2023-12-30,66070
2024-01-03,66706
2024-01-06,66741
2024-01-13,66778
2024-01-17,66818
2024-01-21,66820
2024-01-27,66825
2024-01-30,66825
2024-02-06,66886
2024-02-10,66886
2024-02-12,66886
2024-02-15,66886
2024-02-24,94058
2024-02-25,94058
2024-02-28,94060
2024-03-04,94080
2024-03-09,94078
2024-03-15,94080
2024-03-19,94084
2024-03-23,94103
2024-03-28,94106
2024-04-02,94112
2024-04-04,94112
2024-04-09,94117
2024-04-11,94117
2024-04-18,94172
2024-04-22,94186
2024-04-25,94193
2024-05-01,94193
2024-05-03,94195
2024-05-12,94268
2024-05-20,94308
2024-05-27,94313
2024-06-03,94328
2024-06-08,94360
2024-06-14,94374
2024-06-16,94387
2024-06-19,94394
2024-06-21,94394
2024-06-24,94404
2024-06-26,94404
2024-07-01,94406
2024-07-04,94406
2024-07-07,94416
2024-07-11,94428
2024-07-14,94451
2024-07-15,94465
2024-07-20,94470
2024-07-27,94471
2024-07-30,94471
2024-08-02,94473
2024-08-04,94485
2024-08-08,94509
2024-08-11,94555
2024-08-16,94555
2024-08-17,94555
2024-08-20,94558
2024-08-26,94570
2024-08-29,94575
2024-08-30,94588
2024-08-31,94588
2024-09-04,97676
2024-09-06,97679
2024-09-10,97679
2024-09-13,97679
2024-09-16,97691
2024-09-20,97691
2024-09-21,97691
2024-09-22,97691
2024-09-25,97691
2024-09-27,97691
2024-09-27,97691
2024-10-01,97691
2024-10-01,97711
2024-10-01,97711
2024-10-03,87192
2024-10-05,86874
2024-10-07,86874
2024-10-09,86875
2024-10-10,86867
2024-10-11,86867
2024-10-11,86866
2024-10-12,86881
2024-10-13,86880
2024-10-15,86883
2024-10-18,86883
2024-10-23,86888
2024-10-26,86889
2024-10-30,86889
2024-11-02,86902
2024-11-07,86907
2024-11-11,86946
2024-11-14,87077
2024-11-19,87107
2024-11-23,87126
2024-11-24,87256
2024-11-28,87336
2024-12-02,87606
2024-12-04,87614
2024-12-06,87618
2024-12-12,87616
2024-12-15,87621
2024-12-16,87621
2024-12-16,87621
2024-12-18,87621
2024-12-20,87621
2024-12-23,87621
2024-12-26,87621
2024-12-27,87621
2024-12-30,87652
2025-01-04,87660
2025-01-06,87663
2025-01-09,87665
2025-01-15,87668
2025-01-21,87671
2025-01-22,87671
2025-01-25,87671
2025-01-26,87671
2025-01-31,87671
2025-02-04,84010
2025-02-12,84015
2025-02-17,84019
2025-02-20,84035
2025-02-22,84035
2025-03-01,84039
2025-03-07,84043
2025-03-09,84043
2025-03-13,84049
2025-03-17,84050
2025-03-21,84014
2025-03-26,84014
2025-03-28,84015
2025-04-01,84015
2025-04-05,84021
2025-04-09,84048
2025-04-12,84043
2025-04-17,84053
2025-04-22,84063
2025-04-25,84065
2025-04-30,84065
2025-05-04,84066
2025-05-08,84066
2025-05-15,84071
2025-05-18,84071
2025-05-20,84078
2025-05-27,84161
2025-06-02,84164
2025-06-04,84172
2025-06-07,84174
2025-06-12,84184
2025-06-15,84213
2025-06-18,84213
2025-06-19,84213
2025-06-23,84221
2025-06-25,84221
2025-06-30,84221
2025-07-03,84236
2025-07-05,84236
2025-07-08,84236
2025-07-11,84240
2025-07-12,84240
2025-07-13,84240
2025-07-13,84240
2025-07-16,84240
2025-07-16,84199
2025-07-18,84199
2025-07-18,84247
2025-07-23,84255
2025-07-26,84260
2025-07-30,84270
2025-08-01,84270
2025-08-03,84270
2025-08-08,84277
